date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:01	4613/4613	U-----	200	untouched ('OK')	text/css	etag:%221205-61376dfc90ca4%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/css/title.css?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/css/title946e.css	(from http://localhost:8080/portfolio/)
17:42:01	12585/12585	U-----	200	untouched ('OK')	text/css	etag:%223129-61376dfc6ea15%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/css/button.css?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/css/button946e.css	(from http://localhost:8080/portfolio/)
17:42:01	220780/220780	U--M-Z	200	updated ('OK')	text/css	etag:W/%2235e6c-cZlWqlLbTIr9xcDPs8verWJYuKY%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/css/bootstrap.min.css	C:/My%20Web%20Sites/portfolio-latest/cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/css/bootstrap.min.css	(from http://localhost:8080/portfolio/)
17:42:02	67846/67846	U-----	200	untouched ('')	application/javascript	etag:%2210906-614df54787abd%22	http://localhost:8080/portfolio/wp-content/plugins/chaty/js/cht-front-script.min.js?ver=3.21711801594	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/chaty/js/cht-front-script.min6a1f.js	(from http://localhost:8080/portfolio/)
17:42:02	13054/13054	U-----	200	untouched ('')	application/javascript	etag:%2232fe-61376e1c43984%22	http://localhost:8080/portfolio/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/contact-form-7/includes/js/index6dcf.js	(from http://localhost:8080/portfolio/)
17:42:03	11513/11513	U-----	200	untouched ('')	application/javascript	etag:%222cf9-61376e1c54ecf%22	http://localhost:8080/portfolio/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/contact-form-7/includes/swv/js/index6dcf.js	(from http://localhost:8080/portfolio/)
17:42:03	14500/14500	U-----	200	untouched ('')	application/javascript	etag:%2238a4-61376e390a052%22	http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=8.6.1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min9b80.js	(from http://localhost:8080/portfolio/)
17:42:03	1509/1509	U-----	200	untouched ('')	application/javascript	etag:%225e5-61376e3883bf1%22	http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=8.6.1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min9b80.js	(from http://localhost:8080/portfolio/)
17:42:03	1729/1729	U-----	200	untouched ('')	application/javascript	etag:%226c1-61376de71caa8%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/js/loading.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/js/loading946e.js	(from http://localhost:8080/portfolio/)
17:42:04	5147/5147	U-----	200	untouched ('')	application/javascript	etag:%22141b-61376de71d277%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/js/sticky.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/js/sticky946e.js	(from http://localhost:8080/portfolio/)
17:42:04	31070/31070	U-----	200	untouched ('')	application/javascript	etag:%22795e-61376de71b33b%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/js/custom.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/js/custom946e.js	(from http://localhost:8080/portfolio/)
17:42:04	52343/52343	U-----	200	untouched ('')	application/javascript	etag:%22cc77-61376dfc373e0%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/assets/js/codevzplus.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/assets/js/codevzplus946e.js	(from http://localhost:8080/portfolio/)
17:42:05	1673/1673	U-----	200	untouched ('')	application/javascript	etag:%22689-61376dfc3931b%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/assets/js/share.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/assets/js/share946e.js	(from http://localhost:8080/portfolio/)
17:42:05	12241/12241	U-----	200	untouched ('')	application/javascript	etag:%222fd1-61376dfc3aa89%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/assets/js/woocommerce.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/assets/js/woocommerce946e.js	(from http://localhost:8080/portfolio/)
17:42:05	1025/1025	U-----	200	untouched ('')	application/javascript	etag:%22401-61376dfc3837e%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/assets/js/mobile-nav.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/assets/js/mobile-nav946e.js	(from http://localhost:8080/portfolio/)
17:42:05	55661/55661	U-----	200	untouched ('')	application/javascript	etag:%22d96d-61376dfca161d%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/js/gallery.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/js/gallery946e.js	(from http://localhost:8080/portfolio/)
17:42:05	46997/46997	U-----	200	untouched ('')	application/javascript	etag:%22b795-61376dfc9f6e2%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/js/carousel.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/wpbakery/assets/js/carousel946e.js	(from http://localhost:8080/portfolio/)
17:42:05	1686/1686	U-----	200	untouched ('')	application/javascript	etag:%22696-61376dfc38f34%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/assets/js/parallax.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/assets/js/parallax946e.js	(from http://localhost:8080/portfolio/)
17:42:06	2448/2448	U-----	200	untouched ('')	application/javascript	etag:%22990-61376dfc52150%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/elementor/assets/js/elementor.js?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/elementor/assets/js/elementor946e.js	(from http://localhost:8080/portfolio/)
17:42:06	4997/4997	U-----	200	untouched ('')	application/javascript	etag:%221385-61376e09edd0f%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.20.0	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.minc226.js	(from http://localhost:8080/portfolio/)
17:42:06	60168/60168	U-----	200	untouched ('')	application/javascript	etag:%22eb08-61376e09c29d0%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.20.0	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/elementor/assets/js/frontend-modules.minc226.js	(from http://localhost:8080/portfolio/)
17:42:07	12198/12198	U-----	200	untouched ('')	application/javascript	etag:%222fa6-61376e0a228b5%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost:8080/portfolio/)
17:42:07	80599/80599	U--M-Z	200	updated ('OK')	application/javascript	etag:W/%2213ad7-v/eN2cAqUAirQ2QpSHOc5Yx2GyE%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/portfolio-latest/cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.bundle.min.js	(from http://localhost:8080/portfolio/)
17:42:07	21438/21438	U-----	200	untouched ('')	application/javascript	etag:%2253be-5f3ba2adac400%22	http://localhost:8080/portfolio/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-includes/js/jquery/ui/core.min3f14.js	(from http://localhost:8080/portfolio/)
17:42:07	40306/40306	U-----	200	untouched ('')	application/javascript	etag:%229d72-61376e09c1e1a%22	http://localhost:8080/portfolio/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.0	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/elementor/assets/js/frontend.minc226.js	(from http://localhost:8080/portfolio/)
17:42:07	77969/77969	U-----	200	untouched ('')	image/png	etag:%2213091-614df54784415%22	http://localhost:8080/portfolio/wp-content/plugins/chaty/images/whatsapp.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/chaty/images/whatsapp.png	(from http://localhost:8080/portfolio/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.21711801594)
17:42:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:42:05%20GMT	http://localhost:8080/portfolio/works/guzel-shoes-store	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/guzel-shoes-store	(from http://localhost:8080/portfolio/works/guzel-shoes-store/)
17:42:08	931/931	U-----	200	untouched ('')	image/png	etag:%223a3-614df5478308f%22	http://localhost:8080/portfolio/wp-content/plugins/chaty/images/header-top.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/chaty/images/header-top.png	(from http://localhost:8080/portfolio/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.21711801594)
17:42:08	627/627	U-----	200	untouched ('')	image/png	etag:%22273-614df547824d9%22	http://localhost:8080/portfolio/wp-content/plugins/chaty/images/header-bottom.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/chaty/images/header-bottom.png	(from http://localhost:8080/portfolio/wp-content/plugins/chaty/css/chaty-front.min.css?ver=3.21711801594)
17:42:08	130906/130906	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%221ff5a-61376dfba2151%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:08	130906/130906	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%221ff5a-61376dfba2151%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:09	75368/75368	U-----	200	untouched ('')	font/woff2	etag:%2212668-61376dfba5be1%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:09	88428/88428	U-----	200	untouched ('')	font/woff	etag:%221596c-61376dfba5412%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:09	130600/130600	U-----	200	untouched ('')	font/ttf	etag:%221fe28-61376dfba502a%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:09	700503/700503	U-----	200	untouched ('OK')	image/svg+xml	etag:%22ab057-61376dfba408d%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:09	34394/34394	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22865a-61376dfba63b0%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:10	34394/34394	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22865a-61376dfba63b0%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:10	13564/13564	U-----	200	untouched ('')	font/woff2	etag:%2234fc-61376dfba7f05%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:10	16804/16804	U-----	200	untouched ('')	font/woff	etag:%2241a4-61376dfba7735%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:10	34096/34096	U-----	200	untouched ('')	font/ttf	etag:%228530-61376dfba734d%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:11	144452/144452	U-----	200	untouched ('OK')	image/svg+xml	etag:%2223444-61376dfba6b7f%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:11	192758/192758	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f0f6-61376dfba8ea2%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:42:09%20GMT	http://localhost:8080/portfolio/shop	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/shop	(from http://localhost:8080/portfolio/shop/)
17:42:11	192758/192758	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222f0f6-61376dfba8ea2%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:12	75760/75760	U-----	200	untouched ('')	font/woff2	etag:%22127f0-61376dfbac931%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
17:42:12	98384/98384	U-----	200	untouched ('')	font/woff	etag:%2218050-61376dfbabd7a%22	http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost:8080/portfolio/wp-content/plugins/codevz-plus/admin/assets/css/font-awesome/css/all.min.css?ver=5.11.2)
